current_speed,step_length,speed_change,velocity_change,accel,step_dur,coast_dur,coast_percent,current step per second,turn_angle,turn_laterality,turn_dur,turn_angular_velocity,current bend per second,bend_angle_reached,bend_laterality,bend_pos,bend_angle_traveled,bend_angular_velocity,bend_dur_total,bend_wave_frequency,bend count,max angle pos,video
0.3197131886693058,0.23736522469847357,0.20057064252117057,0.6386028048536144,2.7529552651318534,0.74,0.55,74.32432432432434,2.0,2.085604333875954,left,0.12,29.9618135643787,4.0,2.463341301892414,left,0.12131200911597993,5.020135101153837,46.78874148429306,0.3,6.666666666666667,2,0,PT inj_WT_B1_6OH_N1
0.23454160551296016,0.1002032676894988,0.12009410151098843,0.2688577531717101,3.4759551080481264,0.51,0.45,88.23529411764706,1.0,1.122702337454251,left,0.12,21.575664505669366,3.0,1.5563172567910217,left,0.14297508830393604,3.3603499529411645,28.19931670140676,0.36,5.555555555555555,2,0,PT inj_WT_B1_6OH_N1
0.17136554891639555,0.02134198270995703,0.11582112404975708,0.1091548194782157,2.4747368385322357,0.15,0.07,46.66666666666667,3.0,0.2558922138887212,left,0.05,10.140283144641282,5.0,0.6430446702009348,left,0.0684393868005171,1.0000269608915984,16.109636438039683,0.14,14.285714285714285,2,0,PT inj_WT_B1_6OH_N1
0.16576376495147133,0.05154934114967248,0.16890999143626823,0.20170500929584076,2.086175370280851,0.34,0.2,58.82352941176471,3.0,1.1872081092653044,left,0.1,23.785078021869843,5.0,1.8591006406285977,left,0.12706552203211222,1.4835258070016164,29.46260397250635,0.08,12.5,1,0,PT inj_WT_B1_6OH_N1
0.1859696945360189,0.0641618864498024,0.15344882923648356,0.16868887717050282,3.7550662469711136,0.32,0.21,65.625,4.0,0.5667599263345924,right,0.07,14.870184964780186,6.0,-1.1303525890898576,right,0.11239243815936929,3.877115905918977,22.979658206656172,0.52,3.846153846153846,2,0,PT inj_WT_B1_6OH_N1
0.18802673646229764,0.06198300893993435,0.10159592789556375,0.12043217877275227,2.120332490408155,0.32,0.22,68.75,3.0,0.39580992087669564,left,0.07,9.507903654992234,5.0,0.7207826011269333,left,0.07277016589829399,1.7008206724750603,14.512623095569985,0.26,7.692307692307692,2,0,PT inj_WT_B1_6OH_N1
0.1764831253833891,0.04500369317105242,0.17657905286063394,0.16201734956364816,2.737415987880468,0.27,0.12,44.44444444444444,3.0,0.8352430850885728,left,0.08,19.3238500147892,6.0,1.394737516914526,left,0.10176659514676284,1.4712534822512537,23.415057009105766,0.1,10.0,1,0,PT inj_WT_B1_6OH_N1
0.15841103739323106,0.045885831947552747,0.2536045530756395,0.3020705307274747,6.412778560690549,0.24,0.17,70.83333333333334,3.0,1.5385695330729816,right,0.14,18.43438147168799,7.000000000000001,-2.311567241206234,right,0.11522437512564725,4.782512293715802,42.188040885805414,0.41,4.878048780487805,2,0,PT inj_WT_B1_6OH_N1
0.13914859764632798,0.04540073266942395,0.08706124119870588,0.09320329259011435,1.146776280403593,0.48,0.35,72.91666666666666,3.0,0.8359038770043759,right,0.08,11.06284475076258,7.000000000000001,1.7867082071148026,right,0.09119709699283564,2.2014568471963925,15.348536031345205,0.28,14.285714285714285,4,1,PT inj_WT_B1_6OH_N1
0.15144097670014517,0.05580806274707734,0.17812196494881444,0.17916705924298204,3.102396349559077,0.34,0.2,58.82352941176471,3.0,0.7490965438569557,right,0.07,18.264228891171186,8.0,-1.75306266523024,right,0.1097452057365037,2.718960085365581,23.95800542919606,0.32,6.25,2,1,PT inj_WT_B1_6OH_N1
0.216157848262597,0.04755526353612376,0.10693448980952326,0.11939917032404905,2.6577141702706393,0.22,0.15,68.18181818181817,4.0,0.30932955976075927,right,0.05,9.288209314727869,8.0,-0.9241749295492594,right,0.08590208627504729,1.32855015784237,14.2454119884877,0.2,10.0,2,0,PT inj_WT_B1_6OH_N1
0.27579122817719814,0.04852807326484497,0.13104192087006783,0.13104192087006786,2.154082653550714,0.18,0.05,27.77777777777778,4.0,0.0,neutral,0.0,0.0,8.0,-0.5427218701429165,right,0.04064845306294009,1.059543530275981,9.466246516335964,0.12,16.666666666666668,2,1,PT inj_WT_B1_6OH_N1
0.29927666867879177,0.09549870777310701,0.07685758443285846,0.07685758443285856,1.668070457216591,0.28,0.16,57.14285714285714,4.0,0.0,neutral,0.0,0.0,9.0,0.3729012479930417,left,0.05764021861427307,1.1609361833281646,13.004815100425777,0.16999999999999998,17.647058823529413,3,0,PT inj_WT_B1_6OH_N1
0.3152083836092522,0.12713111549466374,0.08900198032543878,0.08900198032543874,2.2326815929650894,0.42,0.34,80.95238095238096,4.0,0.0,neutral,0.0,0.0,10.0,-0.52752866767312,right,0.04708153995940944,1.0289782123669329,11.352566516493406,0.15,13.333333333333334,2,1,PT inj_WT_B1_6OH_N1
0.30272237230459903,0.10088160857424541,0.09690220071987198,0.09690220071987188,1.7832693424720591,0.36,0.23,63.88888888888889,3.0,0.0,neutral,0.0,0.0,7.000000000000001,0.1487218100489353,left,0.043385752835834325,1.001895382579652,13.379877581206943,0.14,14.285714285714285,2,0,PT inj_WT_B1_6OH_N1
0.2747853914649983,0.13502997634166794,0.10712363381030035,0.10712363381030046,3.0677214867597944,0.5,0.42,84.0,3.0,0.0,neutral,0.0,0.0,5.0,-0.6077049853572865,right,0.11299498900750038,1.083186094609059,10.918798893170468,0.17,11.76470588235294,2,1,PT inj_WT_B1_6OH_N1
0.2746001795507515,0.10145461115998103,0.13651905543302376,0.2040286949502437,3.8960797439044486,0.38,0.32,84.21052631578947,3.0,0.7465533520157669,right,0.1,14.642073327602956,5.0,-1.3281336113918,right,0.22610822953482668,2.258673579781933,20.247773849834626,0.29000000000000004,6.896551724137931,2,0,PT inj_WT_B1_6OH_N1
0.2551015559365683,0.12551631455869408,0.0738601286281564,0.1614458712003025,1.2544666012837347,0.5,0.38,76.0,3.0,0.5573724579187713,right,0.06,14.245330495696907,4.0,-1.0763699433704619,right,0.17933680100130642,1.9722625069037731,17.708179209767554,0.3,6.666666666666667,2,1,PT inj_WT_B1_6OH_N1
0.24964397829155785,0.1281877258957128,0.12617652277729838,0.1314095327843646,2.183614994067899,0.52,0.41,78.84615384615384,2.0,0.15633161856368558,right,0.04,5.802733214684412,4.0,-0.5931968861281496,right,0.08403913505827566,1.1646367103183963,14.7929321125282,0.14,14.285714285714285,2,0,PT inj_WT_B1_6OH_N1
0.29862518416452877,0.17588237405531748,0.3046402118617739,0.3049272459230913,4.982630987410521,0.53,0.41,77.35849056603773,1.0,0.04340785207258324,neutral,0.0,0.0,4.0,-0.6243243685855391,right,0.08282785100435931,1.1490410869419714,13.779249233933333,0.1,20.0,2,1,PT inj_WT_B1_6OH_N1
0.3047631761040075,0.1468540172748057,0.13096593887253205,0.22366459773283778,3.0611424251800505,0.58,0.51,87.93103448275863,1.0,0.6258077188870488,left,0.06,17.25821317015507,4.0,0.9214060565998687,left,0.10689491904230504,2.1386242485585143,24.20872282053906,0.28,7.142857142857142,2,0,PT inj_WT_B1_6OH_N1
0.2762612613338059,0.1549643296472406,0.2728762662304719,0.27480602485664696,3.7605168365721164,0.5,0.36,72.0,2.0,0.12097598286761219,left,0.03,4.865605662945333,5.0,0.547333341101304,right,0.06031695868362821,1.1701904919395525,16.08959397156072,0.14,21.428571428571427,3,0,PT inj_WT_B1_6OH_N1
0.313241092978542,0.04961991247669315,0.13194157684221755,0.299370603506748,3.0579159300646817,0.2,0.12,60.0,3.0,0.9461825086972304,left,0.08,16.925560152747998,6.0,1.412327509896777,left,0.11388674770212714,1.594002454395304,29.3768468790761,0.09,11.11111111111111,1,0,PT inj_WT_B1_6OH_N1
0.35824452956047953,0.11192482798429354,0.23699435913643482,0.5207006682246285,4.640478405560898,0.35,0.24,68.57142857142857,3.0,1.8184222133115153,left,0.09,32.46740061342954,6.0,2.80731985808637,left,0.12093726118203531,4.242552411386985,32.47910686190303,0.27,7.4074074074074066,2,1,PT inj_WT_B1_6OH_N1
0.40910214345814555,0.33057233625231,0.4523678477041653,0.4813808673494268,8.343353348808918,0.74,0.64,86.48648648648648,2.0,0.38287646484595683,left,0.04,14.981018582377281,5.0,0.6967413281696105,left,0.07169946030467018,1.4134787722477888,20.70360410688794,0.11,18.181818181818183,2,1,PT inj_WT_B1_6OH_N1
0.33922987890405987,0.12849835186231798,0.11488135537124959,0.15461234229923868,2.790076958966552,0.42,0.36,85.71428571428571,2.0,0.3354965217045569,right,0.05,11.837898844444616,4.0,-0.7790396538217579,right,0.12233582541250265,1.4399032210154536,18.61551196406741,0.2,10.0,2,0,PT inj_WT_B1_6OH_N1
0.2842091260716864,0.09356050023472262,0.09570137089676384,0.16688138162394137,2.2807189927041613,0.38,0.32,84.21052631578947,4.0,0.49813635455047534,right,0.07,11.434131347356669,6.0,-0.8736214804816127,right,0.173727640852975,1.3644166499284878,20.784289335448825,0.19,10.526315789473685,2,0,PT inj_WT_B1_6OH_N1
0.28569803554867224,0.03164957112919435,0.16825665781858623,0.17810711142663088,3.6890142735807387,0.12,0.03,25.0,4.0,0.2199030433834972,right,0.04,7.791439362296737,5.0,-0.11177765818478305,right,0.13203917864669049,0.5273601386805166,14.300908091085873,0.05,20.0,1,0,PT inj_WT_B1_6OH_N1
0.28445761457725044,0.036310307336671586,0.16309152835137852,0.6083225198994946,5.1792444188668565,0.1,0.04,40.0,5.0,1.7294549464577877,left,0.08,39.34450256478921,6.0,1.9326118202779514,left,0.2430954320376205,2.5694263015810557,46.669854731394636,0.1,10.0,1,0,PT inj_WT_B1_6OH_N1
0.2685715660403466,0.0953624934930266,0.0,0.04941130868770023,0.0,0.32,0.29,90.62499999999999,5.0,0.11073739502163571,left,0.03,3.858640590693696,5.0,1.9326118202779514,right,0.2106559851537784,1.810337584494997,19.04579484093125,0.22,4.545454545454546,1,0,PT inj_WT_B1_6OH_N1
0.27298919397528343,0.03405055591282319,0.21284579220044966,0.24740214900313046,6.147564900101773,0.18,0.13,72.22222222222223,5.0,1.6951350798882765,right,0.13,28.997175690662136,7.000000000000001,-2.0573285499683296,right,0.2309253998614942,2.8184198916729404,37.38958839268197,0.19,10.526315789473685,2,0,PT inj_WT_B1_6OH_N1
0.27086636470967307,0.06578086556333236,0.03320363543566081,0.21020797078631384,1.6769933665678232,0.3,0.27,90.00000000000001,4.0,1.3990231260247081,right,0.11,23.70796458798381,6.0,-2.454490821858763,right,0.2071092746359111,3.338494077495419,26.238938749893293,0.26,7.692307692307692,2,1,PT inj_WT_B1_6OH_N1
0.2637456332491213,0.15033290140139582,0.10435829500941611,0.2194191396937106,2.778042027274192,0.5,0.42,84.0,4.0,0.5824536808251268,right,0.06,14.815835340739337,7.000000000000001,-1.2501676489801299,right,0.17365380207552664,2.0962101711779257,19.11968836494593,0.23,8.695652173913043,2,1,PT inj_WT_B1_6OH_N1
0.3151753585991426,0.14341677606606087,0.19073988485854593,0.19348305263742815,3.060456314379695,0.46,0.33,71.73913043478261,3.0,0.11370711054887578,left,0.03,5.799010133556292,5.0,-0.43614811596307856,right,0.08534442555542658,1.1247040001107997,14.759179728584101,0.12,16.666666666666668,2,1,PT inj_WT_B1_6OH_N1
0.31920545728947514,0.1403809622098549,0.1504303963344723,0.15556106340002054,2.666500321790679,0.44,0.34,77.27272727272728,3.0,0.1376082333953617,right,0.05,2.891277955866234,7.000000000000001,-0.5857110743931221,right,0.079957864729016,1.1053669909224009,12.000994902340745,0.15,13.333333333333334,2,1,PT inj_WT_B1_6OH_N1
0.3167482872530088,0.1376441451322685,0.14334660001159405,0.1433466000115941,2.235674774126921,0.46,0.32,69.56521739130434,3.0,0.0,neutral,0.0,0.0,7.000000000000001,0.4200317440338909,right,0.061724032508566506,1.1561970656613392,15.227292972579315,0.16,18.75,3,0,PT inj_WT_B1_6OH_N1
0.3095384054300382,0.13227776395617588,0.15586197527257029,0.16291593123561346,3.0966619209641766,0.44,0.34,77.27272727272728,3.0,0.1546642325503868,right,0.04,5.593529664609716,7.000000000000001,-0.4042320180867763,right,0.055750972208430054,1.0911725506631613,13.848188597167105,0.11,18.181818181818183,2,0,PT inj_WT_B1_6OH_N1
0.3212506041681029,0.07211955367917902,0.11749357434995811,0.11885548978346934,3.0192662780224886,0.23,0.17,73.91304347826087,3.0,0.12143308047979906,right,0.03,4.668683645929928,8.0,-0.5791112980972933,right,0.053363464776974234,0.8935012532503965,12.044851453772626,0.12000000000000001,16.666666666666664,2,1,PT inj_WT_B1_6OH_N1
0.3003118042173799,0.14486603597619743,0.1002588935622989,0.10025889356229888,1.8946299157647994,0.46,0.36,78.26086956521738,3.0,0.0,neutral,0.0,0.0,7.000000000000001,0.29202139381311376,right,0.04842530781149589,1.348282868076496,13.335115204728815,0.21,19.047619047619047,4,0,PT inj_WT_B1_6OH_N1
0.2726715061303951,0.0378175160866172,0.0,0.06218601113762071,0.0,0.2,0.14,70.0,3.0,0.2827003320259523,left,0.06,9.117728920110002,8.0,0.36355957730158794,left,0.029721919429139848,0.6051216040439494,13.724665839196625,0.08,12.5,1,0,PT inj_WT_B1_6OH_N1
0.25887294146948087,0.07907549725492273,0.12328539697818032,0.12686239937835647,1.3364027619037444,0.32,0.18,56.25,3.0,0.12421496794994318,right,0.03,5.504955913820862,6.0,-0.5046137163743414,right,0.044467200569355984,1.1103952171549045,15.153676556535334,0.14,14.285714285714285,2,0,PT inj_WT_B1_6OH_N1
0.26870057319676294,0.1360322621998255,0.10743018141380148,0.32804207441115524,3.07516352584588,0.46,0.4,86.95652173913044,3.0,1.2960318048798865,right,0.08,27.53897943122351,6.0,-1.9843685164587104,right,0.08329548843530771,2.4591802195309276,36.730672039541524,0.15,13.333333333333334,2,0,PT inj_WT_B1_6OH_N1
0.286820006645263,0.12634094408398475,0.10973662620908207,0.12288867491953022,2.437620037039077,0.47,0.38,80.85106382978724,3.0,0.19391699993891542,right,0.03,8.52695215384609,6.0,-0.5752964206723414,right,0.04370145797365197,1.006406751426507,14.38912347232395,0.13,15.384615384615383,2,0,PT inj_WT_B1_6OH_N1
0.29484980542323547,0.06967733176541548,0.15132421219995326,0.15477809904919512,2.8234774203928854,0.24,0.14,58.333333333333336,4.0,0.11962081350008535,right,0.03,5.86706370417911,6.0,-0.6447630685030363,right,0.04047935959138425,1.1324755392965578,11.531708044585558,0.16,12.5,2,1,PT inj_WT_B1_6OH_N1
0.28791136135874906,0.05299174106138889,0.07134769158033266,0.22310687767746112,1.4054756870565421,0.18,0.08,44.44444444444445,4.0,0.7102026159321302,left,0.07,17.9658833276382,7.000000000000001,1.1773990889123973,left,0.06943505597534837,1.1682837470644698,23.57342022890869,0.09,11.11111111111111,1,0,PT inj_WT_B1_6OH_N1
0.29412712105246236,0.07429548553809964,0.07773671198780424,0.12532168691590523,1.986046264830398,0.25,0.18,72.0,5.0,0.3247114999785752,right,0.06,8.381469675933984,8.0,1.1773990889123973,right,0.0540291989303335,1.5457478946017826,18.034692389608207,0.18,5.555555555555555,1,0,PT inj_WT_B1_6OH_N1
0.29086713391486985,0.06449261300135456,0.08673063076146115,0.08673063076146105,1.8311008085183365,0.24,0.13,54.16666666666667,4.0,0.0,neutral,0.0,0.0,7.000000000000001,-0.36198010294238675,right,0.03522268181262181,1.0224700605726866,10.833706865131587,0.14,14.285714285714285,2,1,PT inj_WT_B1_6OH_N1
0.276970766672551,0.09806567451034219,0.10864972076004732,0.10864972076004732,2.6628482299591996,0.38,0.3,78.94736842105263,4.0,0.0,neutral,0.0,0.0,7.000000000000001,-0.35706102536624773,right,0.031780131562852885,1.031026035548009,10.156901959822786,0.14,14.285714285714285,2,0,PT inj_WT_B1_6OH_N1
0.2905258043687175,0.0704362880226211,0.10499020964097472,0.1304286086830412,2.8308465080127294,0.3,0.23,76.66666666666667,3.0,0.40249740680746493,right,0.05,14.413592519017948,7.000000000000001,-1.0749919657078757,right,0.060902463232809075,1.6369325144322686,16.02345216087698,0.23,8.695652173913043,2,0,PT inj_WT_B1_6OH_N1
0.3170766939023482,0.1326212312035867,0.21036253527106122,0.3610870761350512,3.6346012251825646,0.35,0.27,77.14285714285715,3.0,1.1743600985362008,right,0.09,20.068340357836156,7.000000000000001,-0.37654149506472134,right,0.07726300899082202,1.6400517223907958,33.82298111380504,0.08,12.5,1,0,PT inj_WT_B1_6OH_N1
0.3600096540517357,0.1736210011403287,0.12962755706647028,0.5320646016629756,1.8603871421465261,0.48,0.33,68.75000000000001,3.0,1.558642551074016,right,0.11,23.858119655629384,6.0,-2.0816114957427727,right,0.08343545664007586,4.037251080114582,38.508503241813315,0.29000000000000004,6.896551724137931,2,0,PT inj_WT_B1_6OH_N1
0.3296887881442038,0.2084123962257437,0.1041267311820948,0.1890227092894873,2.378118853508902,0.79,0.71,89.87341772151898,2.0,0.48839882758932696,right,0.07,12.311121922453694,5.0,-1.0657105922896135,right,0.0721514608243458,2.1173248490059513,23.144116167422602,0.25,8.0,2,0,PT inj_WT_B1_6OH_N1
0.2523648674446494,0.14292463976946798,0.18857072145142112,0.21390506832302428,4.154083518949527,0.51,0.4,78.43137254901961,1.0,0.4022062612021333,left,0.05,12.432924060001849,4.0,0.7672857874531804,left,0.050594560597653444,1.6630671206628929,20.480338384899216,0.18,11.11111111111111,2,0,PT inj_WT_B1_6OH_N1
0.2882873734900883,0.1608268879318165,0.15132992494160225,0.1723439729004329,2.7733456261599136,0.59,0.48,81.35593220338984,1.0,0.29351309445066853,left,0.05,7.851499357362091,4.0,0.5832634456825414,left,0.046552078925585154,1.2996163821864326,17.917578487298908,0.19,10.526315789473685,2,0,PT inj_WT_B1_6OH_N1
0.26763481385400095,0.14906944108811304,0.15057287771292635,0.19114585974604947,3.172240151289531,0.57,0.48,84.21052631578948,1.0,0.45097992078300475,left,0.05,13.708704230124624,3.0,1.078758361859372,left,0.05932202799446736,1.948936709522175,20.20321395412662,0.25,8.0,2,0,PT inj_WT_B1_6OH_N1
0.29089569870712007,0.154232704902446,0.24545835266681817,0.2953781957094381,5.7041336545764745,0.48,0.38,79.16666666666667,2.0,0.6319852366718601,left,0.07,16.361726013267173,4.0,1.2723278619384755,left,0.09314519574353848,2.6047121950270986,26.11478040411467,0.25,8.0,2,1,PT inj_WT_B1_6OH_N1
0.34827572609918633,0.17356472264753886,0.24138046060543156,0.2531092308296144,3.395056214264759,0.5,0.35,70.0,3.0,0.23009425168232278,right,0.05,6.651846123509575,5.0,-0.5982264928170109,right,0.06819190874376348,1.3606389633301688,18.526524521136523,0.11,18.181818181818183,2,0,PT inj_WT_B1_6OH_N1
0.40362128553134025,0.30019800685280407,0.3742020923841224,0.3688494011779531,6.2942901121631705,0.78,0.68,87.17948717948718,2.0,0.16757181976482904,left,0.05,9.694419161119994,6.0,0.5603991534885712,left,0.07205283107224551,1.3866237849780454,19.316688472658903,0.15000000000000002,19.999999999999996,3,0,PT inj_WT_B1_6OH_N1
0.33319587564509684,0.20799699955720408,0.2543333175612326,0.30555997999997164,4.116712555408749,0.61,0.46,75.40983606557377,1.0,0.5032731401180865,left,0.05,16.398064761643738,2.0,1.0236771952889792,left,0.15407896894011533,1.9923370322302956,21.237617180562218,0.21000000000000002,9.523809523809524,2,1,PT inj_WT_B1_6OH_N1
0.3301238869556958,0.13475347338073165,0.14788660092897543,0.1779044305075358,2.9443468081805104,0.43,0.34,79.06976744186048,2.0,0.31161033214037115,left,0.05,10.094110365759068,4.0,0.7254542250967544,left,0.0810229997048003,1.460516322275063,16.87403296842605,0.19,10.526315789473685,2,1,PT inj_WT_B1_6OH_N1
0.32028256192626703,0.17979693176532988,0.19367633843397827,0.23066347116720093,4.783670078861336,0.57,0.47,82.45614035087719,2.0,0.38109852745691897,left,0.05,11.309753815134837,4.0,0.6690881159781197,left,0.0846436025492698,1.4410036131793023,21.409814645460095,0.16,12.5,2,0,PT inj_WT_B1_6OH_N1
0.2921988577113897,0.06143828062296898,0.04148803322870004,0.045378541783541365,1.3438655274781703,0.25,0.2,80.0,2.0,0.11104147765515471,left,0.03,4.287449930666343,5.0,0.4647779212278369,left,0.0,0.9420084602914761,10.376396409576513,0.18,11.11111111111111,2,1,PT inj_WT_B1_6OH_N1
0.2603203496932667,0.16626443267569577,0.10970075435061864,0.17113653957334102,1.4936260330239852,0.67,0.54,80.59701492537313,2.0,0.49485071292365923,left,0.06,13.747014719912753,4.0,0.8456851609287209,left,0.07942632433579179,1.7423238353793562,21.296314796520182,0.24,8.333333333333334,2,0,PT inj_WT_B1_6OH_N1
0.2515113039716833,0.09340068703281049,0.11888275853299356,0.1602474394422316,2.211760206878749,0.39,0.27,69.23076923076923,2.0,0.48392600735669433,left,0.06,10.775181471866958,4.0,0.9089414000048185,left,0.07241499988918805,1.682756283184907,20.032432250640987,0.22000000000000003,9.09090909090909,2,0,PT inj_WT_B1_6OH_N1
0.2664952622729966,0.15804916712885053,0.16881637820809614,0.1721914815995053,3.3743986355709006,0.55,0.45,81.81818181818181,2.0,0.10000809151795514,left,0.05,6.1815481017203915,5.0,0.36000837926023066,left,0.05655979856952797,1.183705663064535,14.14120937074464,0.17,17.64705882352941,3,0,PT inj_WT_B1_6OH_N1
0.26642009310034265,0.058910242492892034,0.06687408355384775,0.07564806080680647,1.341127347552622,0.25,0.17,68.0,3.0,0.14447964340889197,right,0.04,5.028905760772301,6.0,-0.5235592801365574,right,0.060819357188337135,0.9274461841917033,13.089556277202902,0.17,11.76470588235294,2,0,PT inj_WT_B1_6OH_N1
0.24848107344542186,0.020766205150805267,0.0,0.026831846504897,0.0,0.13,0.08,61.53846153846154,3.0,0.13974622657416813,right,0.05,3.855466894298998,5.0,-0.09075976690256407,right,0.06757823913009987,0.3582595441946954,6.784212646629023,0.07,14.285714285714285,1,0,PT inj_WT_B1_6OH_N1
0.2483352486049913,0.11685183175507625,0.19327725445510965,0.2659685288768075,3.848135376787119,0.44,0.36,81.81818181818181,4.0,0.8845253262009378,left,0.09,16.219813341338487,6.0,1.2656883160390435,left,0.08606333376324254,2.7256219247457985,22.765179081814498,0.35,5.714285714285714,2,0,PT inj_WT_B1_6OH_N1
0.2866166432108392,0.17769637933897206,0.185206588601361,0.19349876262187754,3.7678442242364483,0.61,0.5,81.9672131147541,2.0,0.19642111878839186,left,0.04,7.894958698230553,5.0,0.429500458688283,left,0.030125613490551803,0.8738492941419578,10.44005099595455,0.1,20.0,2,1,PT inj_WT_B1_6OH_N1
